MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice,YrSold
20,FV,72.0,8640,Pave,Reg,Inside,Somerst,Norm,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,364,1300,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,6,Typ,0,Attchd,2009.0,RFn,552,TA,TA,Y,135,112,0,0,0,9,Partial,229456,2009
20,RL,66.0,7800,Pave,IR1,Inside,NAmes,Norm,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,0,912,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1964.0,Unf,288,TA,TA,Y,0,0,0,0,0,11,Abnorml,115000,2006
20,RL,55.0,8250,Pave,Reg,Inside,Sawyer,Feedr,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,210,952,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,5,Typ,1,Attchd,1968.0,Unf,322,TA,TA,Y,0,63,0,0,0,8,Normal,134000,2008
50,RL,78.0,10496,Pave,Reg,Inside,NAmes,Artery,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,844,1040,GasA,Ex,Y,SBrkr,678,0,2,0,3,1,TA,7,Typ,1,Attchd,1949.0,Unf,315,TA,TA,Y,0,0,0,0,0,1,Normal,143000,2007
20,RL,89.0,10680,Pave,Reg,Inside,NAmes,Norm,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,1380,2136,GasA,TA,N,FuseA,0,0,2,0,4,1,TA,7,Mod,0,Detchd,1951.0,Unf,528,TA,TA,Y,0,30,0,0,0,10,Normal,137900,2006
60,RL,60.0,15384,Pave,IR1,Inside,Gilbert,RRAn,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,64,788,GasA,Ex,Y,SBrkr,702,1,2,1,3,1,Gd,8,Typ,1,Attchd,2004.0,Fin,388,TA,TA,Y,100,75,0,0,0,2,Normal,184000,2008
80,RL,65.0,10482,Pave,Reg,Inside,NAmes,Norm,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,81,588,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1958.0,RFn,264,TA,TA,Y,224,0,0,0,0,6,Normal,145000,2007
60,RL,86.0,14598,Pave,IR1,CulDSac,Somerst,Feedr,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,894,894,GasA,Ex,Y,SBrkr,1039,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2007.0,Fin,668,TA,TA,Y,100,18,0,0,0,1,Normal,214000,2008
20,RL,72.0,8872,Pave,Reg,Corner,NAmes,Norm,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,317,912,GasA,Ex,Y,SBrkr,0,1,1,0,2,1,Gd,5,Typ,0,Detchd,1992.0,Unf,576,TA,TA,Y,0,240,0,0,0,12,Normal,147000,2008
120,RL,65.0,8769,Pave,Reg,Corner,NridgHt,Norm,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,162,1702,GasA,Ex,Y,SBrkr,0,1,1,1,1,1,Ex,7,Typ,1,Attchd,2008.0,Fin,1052,TA,TA,Y,0,72,0,224,0,10,Partial,367294,2008
80,RL,70.0,7910,Pave,Reg,Inside,NAmes,Norm,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,409,1075,GasA,Gd,Y,SBrkr,0,0,2,0,4,1,TA,7,Maj1,0,Basment,1960.0,Unf,404,TA,TA,Y,0,0,0,0,0,8,Normal,127000,2008
90,RL,70.0,7728,Pave,Reg,Inside,NAmes,Norm,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,303,1106,GasA,TA,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,0,Attchd,1962.0,Unf,540,TA,TA,Y,0,18,0,0,0,5,Normal,132500,2006
70,RL,96.0,13132,Pave,Reg,Inside,Crawfor,Norm,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,747,747,GasA,Gd,Y,FuseF,892,0,1,1,4,1,TA,9,Typ,0,Detchd,1914.0,Unf,180,Fa,Fa,N,203,40,0,0,0,7,Normal,138887,2006
160,RL,36.0,2628,Pave,Reg,Inside,NridgHt,Norm,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,764,764,GasA,Ex,Y,SBrkr,862,0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2003.0,RFn,474,TA,TA,Y,0,27,0,0,0,6,Normal,175500,2010
60,RL,41.0,12393,Pave,IR2,FR2,CollgCr,Norm,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,847,847,GasA,Ex,Y,SBrkr,1101,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2004.0,Fin,434,TA,TA,Y,100,48,0,0,0,9,Normal,195000,2006
20,RL,63.0,13072,Pave,Reg,Inside,SawyerW,RRAe,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1141,1141,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,TA,6,Typ,0,Detchd,2005.0,Unf,484,TA,TA,Y,0,0,0,0,0,3,Abnorml,142500,2006
20,RL,64.0,9037,Pave,IR1,Inside,Timber,Norm,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428,Unf,1048,1476,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2006.0,RFn,472,TA,TA,Y,120,33,0,0,0,12,Normal,265900,2007
60,RL,65.0,8158,Pave,Reg,Inside,CollgCr,Norm,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550,Unf,334,884,GasA,Ex,Y,SBrkr,884,1,2,1,3,1,Gd,8,Typ,0,Attchd,2003.0,RFn,543,TA,TA,Y,0,63,0,0,0,7,Normal,224900,2008
20,RL,83.0,9849,Pave,Reg,Inside,Somerst,Norm,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1689,1689,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,RFn,954,TA,TA,Y,0,56,0,0,0,6,Partial,248328,2007
85,RL,85.0,10625,Pave,Reg,Inside,NWAmes,Norm,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885,LwQ,0,1053,GasA,TA,Y,SBrkr,0,1,2,0,3,1,Gd,6,Typ,2,Attchd,1974.0,RFn,528,TA,TA,Y,0,120,0,0,0,1,Family,170000,2010
80,RL,78.0,12090,Pave,Reg,Inside,NWAmes,Norm,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,585,585,GasA,Ex,Y,SBrkr,728,0,3,1,3,1,TA,7,Typ,1,BuiltIn,1984.0,Fin,477,TA,TA,Y,268,112,0,147,0,1,Abnorml,178000,2007
60,FV,65.0,8125,Pave,Reg,Inside,Somerst,Norm,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,756,756,GasA,Ex,Y,SBrkr,797,0,2,1,3,1,Gd,6,Typ,0,Attchd,2005.0,RFn,615,TA,TA,Y,0,45,0,0,0,3,Partial,186500,2006
75,RM,60.0,9600,Pave,Reg,Inside,OldTown,Norm,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,416,735,OthW,Fa,N,SBrkr,924,0,1,1,3,1,TA,8,Typ,1,Detchd,1950.0,Unf,396,Fa,Fa,P,0,0,259,0,0,4,Normal,129500,2008
20,RL,60.0,7200,Pave,Reg,Inside,NAmes,Norm,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,246,876,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1950.0,Unf,276,TA,TA,Y,0,80,0,0,0,5,Normal,119000,2007
20,RL,93.0,11160,Pave,Reg,Corner,NAmes,Norm,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,1045,2110,GasA,Ex,Y,SBrkr,0,1,2,1,3,1,Ex,8,Typ,2,Attchd,1968.0,Fin,522,TA,TA,Y,0,0,0,0,0,4,Normal,244000,2010
20,RL,62.0,9858,Pave,Reg,Inside,Mitchel,Norm,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,354,864,GasA,TA,Y,SBrkr,0,1,1,0,3,1,TA,5,Typ,0,Attchd,1968.0,RFn,288,TA,TA,Y,33,0,0,0,0,11,Normal,130000,2009
60,RL,60.0,6931,Pave,Reg,Inside,Edwards,Norm,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,746,746,GasA,Ex,Y,SBrkr,896,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2003.0,Fin,397,TA,TA,Y,178,128,0,0,0,7,Normal,165400,2008
50,RM,52.0,6240,Pave,Reg,Inside,BrkSide,Norm,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,459,884,GasA,TA,Y,FuseA,408,0,1,0,3,1,TA,6,Typ,1,Detchd,1978.0,Unf,560,TA,TA,Y,0,0,0,120,0,11,Normal,127500,2007
20,RL,91.0,14303,Pave,IR1,Corner,NoRidge,Norm,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,672,1986,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,7,Typ,1,Attchd,1994.0,Fin,691,TA,TA,Y,262,36,0,0,0,8,Normal,301500,2008
80,RL,59.0,9587,Pave,IR1,Inside,Gilbert,Norm,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,201,856,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,5,Typ,0,Attchd,2005.0,Fin,400,TA,TA,Y,212,0,0,0,0,7,Normal,190000,2008
20,RL,65.0,9750,Pave,Reg,FR2,NAmes,Norm,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,14,1054,GasA,Gd,Y,SBrkr,0,1,1,1,3,1,TA,6,Typ,0,Attchd,1969.0,Unf,460,TA,TA,Y,180,0,0,80,0,7,Normal,151000,2008
20,RL,80.0,9600,Pave,Reg,Inside,NAmes,Norm,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,546,1050,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1956.0,Unf,338,TA,TA,Y,0,0,0,0,0,6,Normal,128900,2009
70,RL,60.0,13515,Pave,Reg,Inside,BrkSide,Norm,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,764,764,GasA,Ex,Y,FuseA,764,0,1,0,3,1,TA,8,Typ,1,Detchd,1940.0,Unf,520,TA,TA,N,0,0,126,0,0,7,Normal,180500,2007
120,RH,34.0,4060,Pave,Reg,Inside,NAmes,Norm,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,1139,1405,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,5,Typ,0,Attchd,1998.0,Fin,511,TA,TA,Y,144,68,0,0,0,8,Abnorml,181000,2008
160,FV,35.0,3735,Pave,Reg,FR3,Somerst,Norm,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,241,691,GasA,Ex,Y,SBrkr,739,1,2,1,3,1,Gd,6,Typ,0,Detchd,1999.0,Unf,506,TA,TA,Y,0,34,0,0,0,3,Normal,183900,2006
190,RM,60.0,10120,Pave,IR1,Inside,OldTown,Feedr,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,925,925,GasA,TA,N,FuseF,925,0,1,1,4,2,TA,9,Typ,1,Detchd,1960.0,Unf,308,TA,TA,N,0,0,264,0,0,1,Normal,122000,2007
20,RL,89.0,13214,Pave,IR1,Inside,Timber,Norm,1Story,9,5,2008,2009,Hip,CompShg,Stucco,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,2002,2002,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Ex,10,Typ,1,Attchd,2009.0,Fin,746,TA,TA,Y,144,76,0,0,0,5,Normal,378500,2010
50,RL,78.0,11344,Pave,Reg,Inside,NAmes,Feedr,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,414,874,GasW,TA,Y,FuseA,650,0,1,1,3,1,TA,7,Typ,0,Attchd,1958.0,Unf,315,TA,TA,Y,0,0,0,0,0,7,Normal,144000,2007
80,RL,124.0,11512,Pave,IR1,Corner,Edwards,Norm,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,300,1019,GasA,Gd,Y,SBrkr,0,1,1,0,2,1,Ex,5,Typ,1,Basment,1959.0,RFn,312,TA,TA,Y,0,0,0,163,0,5,Normal,177000,2008
50,RL,53.0,5362,Pave,Reg,Corner,Crawfor,Norm,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,661,661,GasA,Ex,Y,SBrkr,589,0,2,0,3,1,TA,8,Typ,1,Detchd,1985.0,Unf,552,TA,TA,Y,242,0,81,0,0,11,Normal,139000,2007
90,RL,95.0,11345,Pave,Reg,Corner,NAmes,Feedr,2Story,5,5,1948,1950,Gable,Roll,AsbShng,567.0,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,708,928,GasA,Gd,Y,FuseA,992,0,2,0,4,2,TA,10,Typ,0,Detchd,1948.0,Unf,400,TA,Fa,Y,0,0,0,0,0,7,Normal,137000,2007
50,C (all),60.0,7500,Pave,Reg,Inside,IDOTRR,Norm,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,698,698,GasA,TA,Y,FuseA,430,0,1,0,2,1,TA,6,Typ,0,Detchd,1980.0,RFn,528,TA,TA,Y,30,0,164,0,0,4,Abnorml,68400,2010
20,RL,67.0,9808,Pave,IR1,Inside,CollgCr,Norm,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,785,1573,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,6,Typ,0,Attchd,2002.0,RFn,544,TA,TA,Y,0,72,0,0,0,3,Normal,227000,2009
20,RL,50.0,8049,Pave,IR1,CulDSac,Timber,Norm,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,256,1309,GasA,TA,Y,SBrkr,0,1,2,0,2,1,TA,6,Typ,1,Attchd,1990.0,Fin,484,Gd,Gd,Y,0,58,0,90,0,7,Normal,180000,2006
20,RL,61.0,8800,Pave,IR1,Inside,CollgCr,Norm,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532,Rec,364,1040,GasA,TA,Y,SBrkr,0,0,2,0,3,1,Gd,5,Typ,0,Detchd,1977.0,Unf,484,TA,TA,Y,0,0,0,288,0,9,Normal,150500,2009
50,RL,50.0,9638,Pave,Reg,Inside,SWISU,Feedr,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,804,804,GasA,Ex,Y,SBrkr,748,0,2,0,4,1,Gd,10,Min2,1,Detchd,1969.0,Unf,336,TA,TA,Y,272,0,42,116,0,3,Normal,169000,2010
50,RM,50.0,6000,Pave,Reg,Inside,BrkSide,Norm,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,780,780,GasA,Ex,Y,FuseF,587,0,1,0,4,1,TA,6,Typ,1,Detchd,1939.0,Unf,280,TA,TA,Y,45,0,0,0,0,5,Normal,132500,2009
120,RL,40.0,5664,Pave,IR1,Inside,StoneBr,Norm,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,343,1501,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Ex,5,Typ,1,Attchd,2000.0,Fin,499,TA,TA,Y,212,59,0,0,0,10,Normal,278000,2009
60,RL,86.0,11065,Pave,IR1,Inside,NridgHt,Norm,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1085,1085,GasA,Ex,Y,SBrkr,850,0,2,1,3,1,Ex,8,Typ,1,BuiltIn,2006.0,Fin,753,TA,TA,Y,177,74,0,0,0,10,Partial,281000,2006
160,RM,21.0,1680,Pave,Reg,Inside,BrDale,Norm,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,399,630,GasA,TA,Y,SBrkr,672,0,2,1,3,1,TA,6,Typ,0,Detchd,1972.0,Unf,264,TA,TA,Y,185,0,0,0,0,2,Normal,119500,2009
70,RM,60.0,6600,Pave,Reg,Corner,OldTown,Norm,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,0.0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,994,994,GasA,TA,N,SBrkr,994,0,2,0,4,2,TA,11,Min2,0,Attchd,1985.0,RFn,432,TA,TA,Y,0,287,0,0,0,12,Normal,107500,2009
60,RL,78.0,10140,Pave,Reg,Inside,NWAmes,Norm,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,638,832,GasA,TA,Y,SBrkr,832,0,2,1,4,1,TA,8,Typ,1,Attchd,1976.0,RFn,528,TA,TA,Y,0,28,0,259,0,3,Normal,162900,2006
20,RL,60.0,8172,Pave,Reg,Inside,Edwards,Norm,1Story,5,7,1955,1990,Hip,CompShg,WdShing,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,697,864,GasA,TA,Y,SBrkr,0,1,1,0,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,572,TA,TA,N,0,0,0,0,0,4,Normal,115000,2006
20,RL,70.0,8400,Pave,Reg,Inside,NAmes,Feedr,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,36,1052,GasA,Gd,Y,SBrkr,0,1,1,1,3,1,TA,5,Typ,0,Attchd,1968.0,RFn,288,TA,TA,Y,356,0,0,0,0,11,Normal,138500,2006
20,RL,80.0,8700,Pave,Reg,Inside,NAmes,Norm,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,344,1120,GasA,Gd,Y,SBrkr,0,1,2,0,3,1,TA,6,Typ,0,Attchd,1963.0,RFn,525,TA,TA,Y,192,20,123,0,0,12,Normal,155000,2008
180,RM,35.0,3675,Pave,Reg,Inside,Edwards,Norm,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,GasA,Gd,Y,SBrkr,0,1,2,0,2,1,TA,5,Typ,0,Basment,2005.0,Fin,525,TA,TA,Y,0,44,0,0,0,6,Partial,140000,2006
60,RL,313.0,63887,Pave,IR3,Corner,Edwards,Feedr,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,466,6110,GasA,Ex,Y,SBrkr,950,2,2,1,3,1,Ex,12,Typ,3,Attchd,2008.0,Fin,1418,TA,TA,Y,214,292,0,0,480,1,Partial,160000,2008
20,RL,75.0,7500,Pave,Reg,Inside,NAmes,Norm,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,0,1246,GasA,Ex,Y,SBrkr,0,1,1,1,3,1,Gd,6,Typ,0,Attchd,1959.0,RFn,305,TA,TA,Y,218,0,0,0,0,5,Normal,154000,2010
60,RL,92.0,10120,Pave,Reg,Inside,NoRidge,Norm,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,425,1165,GasA,Ex,Y,SBrkr,1323,1,2,1,4,1,Gd,8,Typ,1,Attchd,1994.0,RFn,844,TA,TA,Y,309,78,0,0,0,12,Normal,290000,2006
20,RL,73.0,8688,Pave,Reg,Inside,Somerst,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1616,1616,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,834,TA,TA,Y,208,59,0,0,0,4,Normal,232000,2006
160,RM,32.0,3363,Pave,Reg,Inside,Edwards,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,976,976,GasA,Ex,Y,SBrkr,732,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,380,TA,TA,Y,0,40,0,0,0,4,Normal,130000,2006
20,RL,108.0,13173,Pave,IR1,Corner,NridgHt,Norm,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,80,1652,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Ex,6,Typ,2,Attchd,2006.0,Fin,840,TA,TA,Y,404,102,0,0,0,11,Normal,325000,2009
120,RL,48.0,6955,Pave,IR1,Inside,NridgHt,Norm,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1368,1368,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,RFn,474,TA,TA,Y,132,35,0,0,0,9,Partial,202500,2006
20,RL,60.0,8072,Pave,Reg,Inside,CollgCr,Norm,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,244,990,GasA,Ex,Y,SBrkr,0,1,1,0,3,1,TA,5,Typ,0,Detchd,2000.0,Unf,480,TA,TA,Y,0,64,0,0,0,5,Normal,138000,2009
20,RM,100.0,12000,Pave,Reg,Inside,OldTown,Norm,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,172,924,GasA,Ex,Y,SBrkr,0,1,1,0,2,1,Gd,6,Typ,0,Attchd,1948.0,Unf,528,TA,TA,Y,0,36,0,0,0,5,Normal,147000,2008
20,RL,100.0,17500,Pave,Reg,Inside,Crawfor,PosA,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,496,1902,GasA,TA,Y,SBrkr,0,1,2,0,3,1,Ex,7,Typ,2,Attchd,1959.0,Fin,567,TA,TA,Y,0,207,162,0,0,5,Normal,335000,2010
20,RL,68.0,8814,Pave,Reg,Inside,CollgCr,Norm,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,349,1274,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Gd,6,Typ,0,Attchd,2005.0,RFn,508,TA,TA,Y,264,98,0,0,0,1,Partial,203000,2007
60,RL,108.0,14774,Pave,IR1,Corner,NoRidge,Norm,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1393,1393,GasA,Ex,Y,SBrkr,1177,0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1999.0,Fin,779,TA,TA,Y,668,30,0,0,0,5,Normal,333168,2010
20,RL,60.0,8190,Pave,Reg,Inside,Edwards,Norm,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,216,948,GasA,Ex,Y,SBrkr,0,1,1,0,3,1,TA,5,Typ,1,Detchd,1956.0,Unf,280,TA,TA,Y,0,36,0,0,0,10,Normal,119000,2007
60,RL,85.0,11075,Pave,Reg,Inside,NAmes,Norm,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,176,952,GasA,TA,Y,SBrkr,1020,0,2,1,4,1,TA,9,Typ,2,Attchd,1969.0,Unf,576,TA,TA,Y,280,0,0,0,0,6,Normal,206900,2008
20,RL,61.0,10226,Pave,IR1,Inside,CollgCr,Norm,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1622,1622,GasA,Ex,Y,SBrkr,0,1,2,0,3,1,Ex,8,Typ,1,Attchd,2008.0,RFn,860,TA,TA,Y,172,42,0,0,0,1,Normal,295493,2009
